SRR20667346	MT093571.1	120
SRR20667346	MT093631.2	1
SRR20667346	MT106054.1	1042
SRR20667346	MT118835.1	7
SRR20667346	MT121215.1	285
SRR20667346	MT123290.1	156
SRR20667346	MT123291.2	23
SRR20667346	MT123292.2	54
SRR20667346	MT123293.2	95
SRR20667346	MT126808.1	192
SRR20667346	MT135041.1	171
SRR20667346	MT135042.1	1
SRR20667346	MT135043.1	75
SRR20667346	MT152824.1	98
SRR20667346	MT159705.2	833
SRR20667346	MT159706.2	368
SRR20667346	MT159707.2	779
SRR20667346	MT159708.2	2
SRR20667346	MT159709.2	262
SRR20667346	MT159712.2	556
SRR20667346	MT159716.2	29
SRR20667346	MT159717.2	64
SRR20667346	MT159718.2	20
SRR20667346	MT159720.2	726
SRR20667346	MT159722.2	2
SRR20667346	MT163716.1	91
SRR20667346	MT163717.1	113
SRR20667346	MT163719.1	3
SRR20667346	MT184908.2	42
SRR20667346	MT184910.1	1743
SRR20667346	MT184911.1	4996
SRR20667346	MT184912.1	178
SRR20667346	MT184913.1	166
SRR20667346	MT188339.1	287
SRR20667346	MT188340.1	1040
SRR20667346	MT188341.1	103
SRR20667346	MT192765.1	6588
SRR20667346	MT192772.1	4
SRR20667346	NC_045512.2	16
SRR20667346	no_rank	91845
SRR20666979	MN908947.3	1
SRR20666979	MN975262.1	474
SRR20666979	MN988668.1	19
SRR20666979	MN988669.1	28
SRR20666979	MN988713.1	104
SRR20666979	MN994467.1	95
SRR20666979	MN994468.1	689
SRR20666979	MN996527.1	11
SRR20666979	MN996528.1	375
SRR20666979	MN996529.1	1088
SRR20666979	MN996531.1	11
SRR20666979	MN997409.1	178
SRR20666979	MT007544.1	485
SRR20666979	MT012098.1	744
SRR20666979	MT019529.1	10
SRR20666979	MT019531.1	57
SRR20666979	MT019532.1	2
SRR20666979	MT019533.1	566
SRR20666979	MT027062.1	112
SRR20666979	MT027063.1	7
SRR20666979	MT027064.1	14
SRR20666979	MT039887.1	16
SRR20666979	MT039888.1	120
SRR20666979	MT039890.1	3116
SRR20666979	MT044257.1	1666
SRR20666979	MT044258.1	40
SRR20666979	MT049951.1	5
SRR20666979	MT050493.1	558
SRR20666979	MT066156.1	1244
SRR20666979	MT066176.1	608
SRR20666979	MT072688.1	182
SRR20666979	MT093571.1	55
SRR20666979	MT093631.2	2
SRR20666979	MT106052.1	1
SRR20666979	MT106054.1	1006
SRR20666979	MT118835.1	14
SRR20666979	MT121215.1	379
SRR20666979	MT123290.1	100
SRR20666979	MT123291.2	26
SRR20666979	MT123292.2	32
SRR20666979	MT123293.2	51
SRR20666979	MT126808.1	301
SRR20666979	MT135041.1	39
SRR20666979	MT135043.1	63
SRR20666979	MT152824.1	71
SRR20666979	MT159705.2	1486
SRR20666979	MT159706.2	669
SRR20666979	MT159707.2	1112
SRR20666979	MT159708.2	12
SRR20666979	MT159709.2	310
SRR20666979	MT159712.2	638
SRR20666979	MT159715.2	2
SRR20666979	MT159716.2	36
SRR20666979	MT159717.2	93
SRR20666979	MT159718.2	28
SRR20666979	MT159720.2	588
SRR20666979	MT159722.2	1
SRR20666979	MT163716.1	75
SRR20666979	MT163717.1	73
SRR20666979	MT163718.1	13
SRR20666979	MT163719.1	9
SRR20666979	MT184908.2	74
SRR20666979	MT184909.2	1
SRR20666979	MT184910.1	689
SRR20666979	MT184911.1	1759
SRR20666979	MT184912.1	236
SRR20666979	MT184913.1	160
SRR20666979	MT188339.1	760
SRR20666979	MT188340.1	77
SRR20666979	MT188341.1	107
SRR20666979	MT192759.1	6
SRR20666979	MT192765.1	10453
SRR20666979	MT192772.1	16
SRR20666979	MT192773.1	2
SRR20666979	NC_045512.2	40
SRR20666979	no_rank	88661
SRR21914660	MN938384.1	3
SRR21914660	MN975262.1	472
SRR21914660	MN988668.1	5
SRR21914660	MN988669.1	2
SRR21914660	MN988713.1	168
SRR21914660	MN994467.1	155
SRR21914660	MN994468.1	452
SRR21914660	MN996528.1	288
SRR21914660	MN996529.1	348
SRR21914660	MN996530.1	2
SRR21914660	MN996531.1	413
SRR21914660	MN997409.1	444
SRR21914660	MT007544.1	298
SRR21914660	MT012098.1	1133
SRR21914660	MT019529.1	6
SRR21914660	MT019531.1	77
SRR21914660	MT019532.1	8
SRR21914660	MT019533.1	210
SRR21914660	MT027062.1	116
SRR21914660	MT027063.1	3
SRR21914660	MT027064.1	28
SRR21914660	MT039887.1	14
SRR21914660	MT039888.1	118
SRR21914660	MT039890.1	1241
SRR21914660	MT044257.1	847
SRR21914660	MT044258.1	9
SRR21914660	MT049951.1	2
SRR21914660	MT050493.1	819
SRR21914660	MT066156.1	344
SRR21914660	MT066175.1	1
SRR21914660	MT066176.1	881
SRR21914660	MT072688.1	139
SRR21914660	MT093571.1	70
SRR21914660	MT093631.2	1
SRR21914660	MT106054.1	1516
SRR21914660	MT118835.1	8
SRR21914660	MT121215.1	437
SRR21914660	MT123290.1	138
SRR21914660	MT123291.2	20
SRR21914660	MT123292.2	54
SRR21914660	MT123293.2	66
SRR21914660	MT126808.1	140
SRR21914660	MT135041.1	185
SRR21914660	MT135043.1	55
SRR21914660	MT152824.1	90
SRR21914660	MT159705.2	842
SRR21914660	MT159706.2	350
SRR21914660	MT159707.2	753
SRR21914660	MT159708.2	4
SRR21914660	MT159709.2	285
SRR21914660	MT159712.2	732
SRR21914660	MT159715.2	2
SRR21914660	MT159716.2	24
SRR21914660	MT159717.2	62
SRR21914660	MT159718.2	12
SRR21914660	MT159720.2	869
SRR21914660	MT159722.2	4
SRR21914660	MT163716.1	68
SRR21914660	MT163717.1	147
SRR21914660	MT163719.1	6
SRR21914660	MT184908.2	34
SRR21914660	MT184910.1	1895
SRR21914660	MT184911.1	4500
SRR21914660	MT184912.1	252
SRR21914660	MT184913.1	186
SRR21914660	MT188339.1	291
SRR21914660	MT188340.1	818
SRR21914660	MT188341.1	110
SRR21914660	MT192765.1	6221
SRR21914660	MT192772.1	11
SRR21914660	MT192773.1	1
SRR21914660	NC_045512.2	26
SRR21914660	no_rank	93675
SRR21914666	MN975262.1	581
SRR21914666	MN988668.1	13
SRR21914666	MN988669.1	4
SRR21914666	MN988713.1	164
SRR21914666	MN994467.1	170
SRR21914666	MN994468.1	426
SRR21914666	MN996528.1	371
SRR21914666	MN996529.1	408
SRR21914666	MN996530.1	4
SRR21914666	MN996531.1	227
SRR21914666	MN997409.1	445
SRR21914666	MT007544.1	377
SRR21914666	MT012098.1	1315
SRR21914666	MT019529.1	3
SRR21914666	MT019531.1	46
SRR21914666	MT019532.1	7
SRR21914666	MT019533.1	239
SRR21914666	MT020880.1	2
SRR21914666	MT027062.1	131
SRR21914666	MT027063.1	1
SRR21914666	MT027064.1	32
SRR21914666	MT039887.1	22
SRR21914666	MT039888.1	124
SRR21914666	MT039890.1	1248
SRR21914666	MT044257.1	1115
SRR21914666	MT044258.1	7
SRR21914666	MT049951.1	1
SRR21914666	MT050493.1	770
SRR21914666	MT066156.1	444
SRR21914666	MT066176.1	990
SRR21914666	MT072688.1	141
SRR21914666	MT093571.1	94
SRR21914666	MT093631.2	2
SRR21914666	MT106054.1	1523
SRR21914666	MT118835.1	7
SRR21914666	MT121215.1	370
SRR21914666	MT123290.1	130
SRR21914666	MT123291.2	22
SRR21914666	MT123292.2	61
SRR21914666	MT123293.2	98
SRR21914666	MT126808.1	175
SRR21914666	MT135041.1	183
SRR21914666	MT135042.1	2
SRR21914666	MT135043.1	39
SRR21914666	MT135044.1	1
SRR21914666	MT152824.1	113
SRR21914666	MT159705.2	888
SRR21914666	MT159706.2	311
SRR21914666	MT159707.2	914
SRR21914666	MT159708.2	7
SRR21914666	MT159709.2	342
SRR21914666	MT159712.2	826
SRR21914666	MT159716.2	30
SRR21914666	MT159717.2	59
SRR21914666	MT159718.2	21
SRR21914666	MT159720.2	971
SRR21914666	MT159722.2	4
SRR21914666	MT163716.1	93
SRR21914666	MT163717.1	210
SRR21914666	MT163719.1	8
SRR21914666	MT184908.2	35
SRR21914666	MT184910.1	1529
SRR21914666	MT184911.1	4288
SRR21914666	MT184912.1	318
SRR21914666	MT184913.1	184
SRR21914666	MT188339.1	306
SRR21914666	MT188340.1	823
SRR21914666	MT188341.1	118
SRR21914666	MT192765.1	7310
SRR21914666	MT192772.1	6
SRR21914666	NC_045512.2	21
SRR21914666	no_rank	91957
SRR22191416	MN908947.3	1
SRR22191416	MN938384.1	1
SRR22191416	MN975262.1	841
SRR22191416	MN988668.1	8
SRR22191416	MN988669.1	10
SRR22191416	MN988713.1	143
SRR22191416	MN994467.1	105
SRR22191416	MN994468.1	391
SRR22191416	MN996528.1	440
SRR22191416	MN996529.1	407
SRR22191416	MN996530.1	5
SRR22191416	MN996531.1	408
SRR22191416	MN997409.1	439
SRR22191416	MT007544.1	384
SRR22191416	MT012098.1	1139
SRR22191416	MT019529.1	18
SRR22191416	MT019531.1	46
SRR22191416	MT019532.1	34
SRR22191416	MT019533.1	272
SRR22191416	MT020880.1	1
SRR22191416	MT020881.1	1
SRR22191416	MT027062.1	119
SRR22191416	MT027063.1	5
SRR22191416	MT027064.1	27
SRR22191416	MT039887.1	10
SRR22191416	MT039888.1	88
SRR22191416	MT039890.1	1048
SRR22191416	MT044257.1	1049
SRR22191416	MT044258.1	18
SRR22191416	MT049951.1	4
SRR22191416	MT050493.1	752
SRR22191416	MT066156.1	478
SRR22191416	MT066176.1	992
SRR22191416	MT072688.1	121
SRR22191416	MT093571.1	139
SRR22191416	MT106054.1	1077
SRR22191416	MT118835.1	4
SRR22191416	MT121215.1	338
SRR22191416	MT123290.1	152
SRR22191416	MT123291.2	32
SRR22191416	MT123292.2	47
SRR22191416	MT123293.2	88
SRR22191416	MT126808.1	202
SRR22191416	MT135041.1	159
SRR22191416	MT135043.1	52
SRR22191416	MT152824.1	95
SRR22191416	MT159705.2	977
SRR22191416	MT159706.2	398
SRR22191416	MT159707.2	1207
SRR22191416	MT159708.2	14
SRR22191416	MT159709.2	312
SRR22191416	MT159712.2	740
SRR22191416	MT159713.2	2
SRR22191416	MT159716.2	14
SRR22191416	MT159717.2	57
SRR22191416	MT159718.2	20
SRR22191416	MT159720.2	816
SRR22191416	MT159722.2	2
SRR22191416	MT163716.1	70
SRR22191416	MT163717.1	98
SRR22191416	MT163718.1	1
SRR22191416	MT163719.1	6
SRR22191416	MT184908.2	52
SRR22191416	MT184910.1	1724
SRR22191416	MT184911.1	3900
SRR22191416	MT184912.1	264
SRR22191416	MT184913.1	168
SRR22191416	MT188339.1	237
SRR22191416	MT188340.1	1172
SRR22191416	MT188341.1	122
SRR22191416	MT192759.1	1
SRR22191416	MT192765.1	8424
SRR22191416	MT192772.1	8
SRR22191416	NC_045512.2	27
SRR22191416	no_rank	91215
SRR21914609	MN908947.3	1
SRR21914609	MN975262.1	657
SRR21914609	MN988668.1	10
SRR21914609	MN988669.1	4
SRR21914609	MN988713.1	152
SRR21914609	MN994467.1	119
SRR21914609	MN994468.1	489
SRR21914609	MN996528.1	392
SRR21914609	MN996529.1	394
SRR21914609	MN996530.1	6
SRR21914609	MN996531.1	139
SRR21914609	MN997409.1	420
SRR21914609	MT007544.1	389
SRR21914609	MT012098.1	1647
SRR21914609	MT019529.1	6
SRR21914609	MT019531.1	53
SRR21914609	MT019532.1	11
SRR21914609	MT019533.1	250
SRR21914609	MT027062.1	131
SRR21914609	MT027063.1	3
SRR21914609	MT027064.1	21
SRR21914609	MT039887.1	8
SRR21914609	MT039888.1	87
SRR21914609	MT039890.1	929
SRR21914609	MT044257.1	1097
SRR21914609	MT044258.1	2
SRR21914609	MT049951.1	4
SRR21914609	MT050493.1	699
SRR21914609	MT066156.1	460
SRR21914609	MT066176.1	988
SRR21914609	MT072688.1	130
SRR21914609	MT093571.1	126
SRR21914609	MT106054.1	1505
SRR21914609	MT118835.1	2
SRR21914609	MT121215.1	434
SRR21914609	MT123290.1	117
SRR21914609	MT123291.2	32
SRR21914609	MT123292.2	74
SRR21914609	MT123293.2	81
SRR21914609	MT126808.1	179
SRR21914609	MT135041.1	171
SRR21914609	MT135043.1	34
SRR21914609	MT152824.1	98
SRR21914609	MT159705.2	945
SRR21914609	MT159706.2	356
SRR21914609	MT159707.2	856
SRR21914609	MT159708.2	5
SRR21914609	MT159709.2	341
SRR21914609	MT159712.2	906
SRR21914609	MT159715.2	2
SRR21914609	MT159716.2	37
SRR21914609	MT159717.2	42
SRR21914609	MT159718.2	16
SRR21914609	MT159720.2	1052
SRR21914609	MT159722.2	4
SRR21914609	MT163716.1	83
SRR21914609	MT163717.1	114
SRR21914609	MT163719.1	10
SRR21914609	MT184908.2	62
SRR21914609	MT184910.1	1592
SRR21914609	MT184911.1	4537
SRR21914609	MT184912.1	238
SRR21914609	MT184913.1	160
SRR21914609	MT188339.1	220
SRR21914609	MT188340.1	992
SRR21914609	MT188341.1	85
SRR21914609	MT192765.1	7601
SRR21914609	MT192772.1	2
SRR21914609	NC_045512.2	37
SRR21914609	no_rank	91489
SRR22191435	MN938384.1	2
SRR22191435	MN975262.1	942
SRR22191435	MN988668.1	11
SRR22191435	MN988669.1	9
SRR22191435	MN988713.1	139
SRR22191435	MN994467.1	129
SRR22191435	MN994468.1	467
SRR22191435	MN996527.1	1
SRR22191435	MN996528.1	415
SRR22191435	MN996529.1	359
SRR22191435	MN996530.1	2
SRR22191435	MN996531.1	457
SRR22191435	MN997409.1	440
SRR22191435	MT007544.1	299
SRR22191435	MT012098.1	906
SRR22191435	MT019529.1	11
SRR22191435	MT019531.1	57
SRR22191435	MT019532.1	8
SRR22191435	MT019533.1	251
SRR22191435	MT020881.1	1
SRR22191435	MT027062.1	66
SRR22191435	MT027063.1	5
SRR22191435	MT027064.1	20
SRR22191435	MT039887.1	17
SRR22191435	MT039888.1	107
SRR22191435	MT039890.1	1366
SRR22191435	MT044257.1	906
SRR22191435	MT044258.1	28
SRR22191435	MT049951.1	1
SRR22191435	MT050493.1	857
SRR22191435	MT066156.1	363
SRR22191435	MT066176.1	1025
SRR22191435	MT072688.1	123
SRR22191435	MT093571.1	84
SRR22191435	MT093631.2	1
SRR22191435	MT106052.1	1
SRR22191435	MT106054.1	978
SRR22191435	MT118835.1	9
SRR22191435	MT121215.1	252
SRR22191435	MT123290.1	179
SRR22191435	MT123291.2	25
SRR22191435	MT123292.2	62
SRR22191435	MT123293.2	81
SRR22191435	MT126808.1	232
SRR22191435	MT135041.1	166
SRR22191435	MT135043.1	61
SRR22191435	MT152824.1	89
SRR22191435	MT159705.2	895
SRR22191435	MT159706.2	354
SRR22191435	MT159707.2	870
SRR22191435	MT159708.2	2
SRR22191435	MT159709.2	236
SRR22191435	MT159712.2	541
SRR22191435	MT159713.2	1
SRR22191435	MT159715.2	2
SRR22191435	MT159716.2	22
SRR22191435	MT159717.2	68
SRR22191435	MT159718.2	15
SRR22191435	MT159720.2	778
SRR22191435	MT159722.2	1
SRR22191435	MT163716.1	81
SRR22191435	MT163717.1	86
SRR22191435	MT163719.1	4
SRR22191435	MT184908.2	39
SRR22191435	MT184910.1	1517
SRR22191435	MT184911.1	4826
SRR22191435	MT184912.1	197
SRR22191435	MT184913.1	203
SRR22191435	MT188339.1	300
SRR22191435	MT188340.1	1059
SRR22191435	MT188341.1	99
SRR22191435	MT192759.1	1
SRR22191435	MT192765.1	7995
SRR22191435	MT192772.1	4
SRR22191435	NC_045512.2	26
SRR22191435	no_rank	92114
SRR21914437	MN938384.1	1
SRR21914437	MN975262.1	706
SRR21914437	MN988668.1	11
SRR21914437	MN988669.1	13
SRR21914437	MN988713.1	164
SRR21914437	MN994467.1	107
SRR21914437	MN994468.1	438
SRR21914437	MN996528.1	323
SRR21914437	MN996529.1	399
SRR21914437	MN996530.1	4
SRR21914437	MN996531.1	454
SRR21914437	MN997409.1	465
SRR21914437	MT007544.1	340
SRR21914437	MT012098.1	1327
SRR21914437	MT019529.1	9
SRR21914437	MT019531.1	46
SRR21914437	MT019532.1	25
SRR21914437	MT019533.1	249
SRR21914437	MT020881.1	1
SRR21914437	MT027062.1	100
SRR21914437	MT027064.1	25
SRR21914437	MT039887.1	10
SRR21914437	MT039888.1	120
SRR21914437	MT039890.1	1655
SRR21914437	MT044257.1	1163
SRR21914437	MT044258.1	13
SRR21914437	MT049951.1	2
SRR21914437	MT050493.1	816
SRR21914437	MT066156.1	457
SRR21914437	MT066176.1	1005
SRR21914437	MT072688.1	124
SRR21914437	MT093571.1	116
SRR21914437	MT093631.2	2
SRR21914437	MT106054.1	1207
SRR21914437	MT118835.1	10
SRR21914437	MT121215.1	413
SRR21914437	MT123290.1	145
SRR21914437	MT123291.2	27
SRR21914437	MT123292.2	57
SRR21914437	MT123293.2	96
SRR21914437	MT126808.1	180
SRR21914437	MT135041.1	141
SRR21914437	MT135043.1	43
SRR21914437	MT152824.1	98
SRR21914437	MT159705.2	787
SRR21914437	MT159706.2	338
SRR21914437	MT159707.2	847
SRR21914437	MT159708.2	2
SRR21914437	MT159709.2	346
SRR21914437	MT159712.2	754
SRR21914437	MT159713.2	1
SRR21914437	MT159715.2	4
SRR21914437	MT159716.2	26
SRR21914437	MT159717.2	77
SRR21914437	MT159718.2	22
SRR21914437	MT159720.2	846
SRR21914437	MT159722.2	1
SRR21914437	MT163716.1	81
SRR21914437	MT163717.1	147
SRR21914437	MT163718.1	1
SRR21914437	MT163719.1	14
SRR21914437	MT184908.2	51
SRR21914437	MT184910.1	1984
SRR21914437	MT184911.1	4398
SRR21914437	MT184912.1	265
SRR21914437	MT184913.1	138
SRR21914437	MT188339.1	374
SRR21914437	MT188340.1	987
SRR21914437	MT188341.1	98
SRR21914437	MT192765.1	7353
SRR21914437	MT192772.1	5
SRR21914437	MT192773.1	1
SRR21914437	NC_045512.2	32
SRR21914437	no_rank	91387
SRR21914640	MN938384.1	2
SRR21914640	MN975262.1	452
SRR21914640	MN988668.1	6
SRR21914640	MN988669.1	3
SRR21914640	MN988713.1	206
SRR21914640	MN994467.1	159
SRR21914640	MN994468.1	372
SRR21914640	MN996528.1	220
SRR21914640	MN996529.1	74
SRR21914640	MN996530.1	4
SRR21914640	MN996531.1	283
SRR21914640	MN997409.1	446
SRR21914640	MT007544.1	282
SRR21914640	MT012098.1	804
SRR21914640	MT019529.1	12
SRR21914640	MT019531.1	72
SRR21914640	MT019532.1	8
SRR21914640	MT019533.1	92
SRR21914640	MT027062.1	152
SRR21914640	MT027063.1	2
SRR21914640	MT027064.1	24
SRR21914640	MT039887.1	10
SRR21914640	MT039888.1	84
SRR21914640	MT039890.1	1535
SRR21914640	MT044257.1	956
SRR21914640	MT044258.1	24
SRR21914640	MT049951.1	3
SRR21914640	MT050493.1	933
SRR21914640	MT066156.1	396
SRR21914640	MT066175.1	1
SRR21914640	MT066176.1	1016
SRR21914640	MT072688.1	272
SRR21914640	MT093571.1	57
SRR21914640	MT093631.2	2
SRR21914640	MT106053.1	1
SRR21914640	MT106054.1	1388
SRR21914640	MT118835.1	8
SRR21914640	MT121215.1	396
SRR21914640	MT123290.1	149
SRR21914640	MT123291.2	24
SRR21914640	MT123292.2	60
SRR21914640	MT123293.2	98
SRR21914640	MT126808.1	140
SRR21914640	MT135041.1	134
SRR21914640	MT135043.1	71
SRR21914640	MT152824.1	107
SRR21914640	MT159705.2	802
SRR21914640	MT159706.2	565
SRR21914640	MT159707.2	880
SRR21914640	MT159708.2	4
SRR21914640	MT159709.2	471
SRR21914640	MT159712.2	600
SRR21914640	MT159713.2	4
SRR21914640	MT159715.2	1
SRR21914640	MT159716.2	54
SRR21914640	MT159717.2	108
SRR21914640	MT159718.2	16
SRR21914640	MT159720.2	889
SRR21914640	MT159722.2	1
SRR21914640	MT163716.1	75
SRR21914640	MT163717.1	151
SRR21914640	MT163718.1	1
SRR21914640	MT163719.1	6
SRR21914640	MT184908.2	53
SRR21914640	MT184910.1	1878
SRR21914640	MT184911.1	4781
SRR21914640	MT184912.1	364
SRR21914640	MT184913.1	179
SRR21914640	MT188339.1	380
SRR21914640	MT188340.1	567
SRR21914640	MT188341.1	84
SRR21914640	MT192765.1	6223
SRR21914640	MT192772.1	3
SRR21914640	NC_045512.2	33
SRR21914640	no_rank	93739
SRR21915121	MN975262.1	650
SRR21915121	MN988668.1	14
SRR21915121	MN988669.1	5
SRR21915121	MN988713.1	161
SRR21915121	MN994467.1	187
SRR21915121	MN994468.1	381
SRR21915121	MN996528.1	306
SRR21915121	MN996529.1	359
SRR21915121	MN996530.1	3
SRR21915121	MN996531.1	400
SRR21915121	MN997409.1	312
SRR21915121	MT007544.1	385
SRR21915121	MT012098.1	1483
SRR21915121	MT019529.1	14
SRR21915121	MT019530.1	1
SRR21915121	MT019531.1	82
SRR21915121	MT019532.1	18
SRR21915121	MT019533.1	221
SRR21915121	MT027062.1	114
SRR21915121	MT027063.1	2
SRR21915121	MT027064.1	22
SRR21915121	MT039887.1	4
SRR21915121	MT039888.1	131
SRR21915121	MT039890.1	1355
SRR21915121	MT044257.1	1033
SRR21915121	MT044258.1	23
SRR21915121	MT049951.1	4
SRR21915121	MT050493.1	755
SRR21915121	MT066156.1	421
SRR21915121	MT066176.1	884
SRR21915121	MT072688.1	94
SRR21915121	MT093571.1	130
SRR21915121	MT106052.1	1
SRR21915121	MT106054.1	1026
SRR21915121	MT118835.1	15
SRR21915121	MT121215.1	329
SRR21915121	MT123290.1	139
SRR21915121	MT123291.2	15
SRR21915121	MT123292.2	59
SRR21915121	MT123293.2	72
SRR21915121	MT126808.1	183
SRR21915121	MT135041.1	172
SRR21915121	MT135043.1	51
SRR21915121	MT152824.1	103
SRR21915121	MT159705.2	728
SRR21915121	MT159706.2	331
SRR21915121	MT159707.2	745
SRR21915121	MT159708.2	6
SRR21915121	MT159709.2	384
SRR21915121	MT159711.2	1
SRR21915121	MT159712.2	655
SRR21915121	MT159713.2	3
SRR21915121	MT159716.2	33
SRR21915121	MT159717.2	84
SRR21915121	MT159718.2	15
SRR21915121	MT159720.2	875
SRR21915121	MT159722.2	2
SRR21915121	MT163716.1	66
